counter,start,storeDLT,storeKfrags,finish
0,1650931762343,1650931777629,1650931779196,1650931786374
1,1650931787087,1650931795544,1650931799647,1650931806194
2,1650931807041,1650931818799,1650931824132,1650931827288
3,1650931827321,1650931841009,1650931846256,1650931856517
4,1650931858400,1650931876448,1650931878489,1650931881668
5,1650931884024,1650931891802,1650931892326,1650931896131
6,1650931898222,1650931906756,1650931916706,1650931924185
7,1650931927607,1650931940777,1650931951445,1650931956425
8,1650931957232,1650931961948,1650931970557,1650931977864
9,1650931978594,1650931984289,1650931992366,1650932003525
