counter,start,storeDLT,storeKfrags,finish
0,1650931764482,1650931779480,1650931789964,1650931805898
1,1650931808572,1650931819428,1650931824165,1650931827843
2,1650931828315,1650931839493,1650931840924,1650931846580
3,1650931847197,1650931851561,1650931857278,1650931863354
4,1650931864039,1650931869302,1650931881358,1650931897242
5,1650931898421,1650931916694,1650931924184,1650931928462
6,1650931929878,1650931942494,1650931954168,1650931966862
7,1650931966995,1650931991242,1650931992978,1650931995947
8,1650931996129,1650932005413,1650932015105,1650932019191
9,1650932020261,1650932034981,1650932044212,1650932057162
