counter,start,storeDLT,storeKfrags,finish
0,1650929389069,1650929398642,1650929399303,1650929405589
1,1650929406256,1650929411697,1650929416167,1650929419476
2,1650929420364,1650929425210,1650929428658,1650929431895
3,1650929432474,1650929437198,1650929444569,1650929447646
4,1650929448423,1650929457500,1650929459748,1650929463258
5,1650929465131,1650929481088,1650929484313,1650929487768
6,1650929488011,1650929497211,1650929499349,1650929504182
7,1650929504316,1650929511497,1650929512025,1650929514919
8,1650929515655,1650929520168,1650929523179,1650929526574
9,1650929528999,1650929537319,1650929537864,1650929540664
