counter,start,storeDLT,storeKfrags,finish
0,1650929389083,1650929396544,1650929398482,1650929403922
1,1650929404103,1650929411894,1650929412486,1650929415559
2,1650929416289,1650929421135,1650929421709,1650929427753
3,1650929428717,1650929436006,1650929436870,1650929439654
4,1650929439982,1650929446490,1650929447665,1650929454418
5,1650929454984,1650929463329,1650929463868,1650929470600
6,1650929475637,1650929484020,1650929484789,1650929489971
7,1650929490168,1650929502123,1650929502754,1650929506254
8,1650929506480,1650929511322,1650929511890,1650929515090
9,1650929515451,1650929523427,1650929524087,1650929528073
