counter,start,storeDLT,storeKfrags,finish
0,1650932164895,1650932178106,1650932179205,1650932182689
1,1650932183748,1650932191946,1650932196791,1650932201217
2,1650932204623,1650932208591,1650932215684,1650932216062
3,1650932216446,1650932245885,1650932264296,1650932264775
4,1650932267912,1650932284870,1650932292066,1650932292951
5,1650932294782,1650932312356,1650932319061,1650932319466
6,1650932319524,1650932332303,1650932341953,1650932345026
7,1650932345644,1650932364361,1650932384048,1650932384475
8,1650932386302,1650932401262,1650932405449,1650932405877
9,1650932407531,1650932412786,1650932413339,1650932413608
