counter,start,storeDLT,storeKfrags,finish
0,1650932164518,1650932185411,1650932191581,1650932191834
1,1650932192512,1650932196606,1650932197187,1650932197642
2,1650932199697,1650932213830,1650932220904,1650932240182
3,1650932240284,1650932253410,1650932259747,1650932268484
4,1650932269003,1650932292135,1650932293002,1650932293509
5,1650932296806,1650932312305,1650932322667,1650932324525
6,1650932325133,1650932338183,1650932341529,1650932344738
7,1650932346034,1650932361414,1650932381338,1650932382046
8,1650932383814,1650932388755,1650932393920,1650932394193
9,1650932395579,1650932405639,1650932411175,1650932411466
