counter,start,storeDLT,storeKfrags,finish
0,1650932165803,1650932180029,1650932182894,1650932183422
1,1650932183528,1650932188519,1650932196797,1650932197271
2,1650932201625,1650932215668,1650932216191,1650932216440
3,1650932218174,1650932236242,1650932241335,1650932248830
4,1650932248850,1650932259147,1650932260952,1650932261350
5,1650932261362,1650932266349,1650932274888,1650932277191
6,1650932277761,1650932286967,1650932292213,1650932295744
7,1650932296813,1650932307287,1650932317768,1650932318239
8,1650932318849,1650932331406,1650932332340,1650932335395
9,1650932335908,1650932348432,1650932357239,1650932371639
