counter,start,storeDLT,storeKfrags,finish
0,1650932165000,1650932197049,1650932206496,1650932211986
1,1650932212067,1650932226342,1650932233071,1650932233487
2,1650932233947,1650932248843,1650932249503,1650932249774
3,1650932250083,1650932261007,1650932268562,1650932282849
4,1650932283507,1650932292239,1650932292940,1650932293389
5,1650932294615,1650932309647,1650932310189,1650932313571
6,1650932314285,1650932335974,1650932344151,1650932347588
7,1650932347597,1650932364337,1650932366838,1650932388299
8,1650932388457,1650932401653,1650932405585,1650932406103
9,1650932408056,1650932417536,1650932418164,1650932420986
