counter,start,storeDLT,storeKfrags,finish
0,1650932163999,1650932177996,1650932179527,1650932180033
1,1650932181975,1650932191685,1650932192278,1650932192597
2,1650932193987,1650932206489,1650932220984,1650932240241
3,1650932240297,1650932252832,1650932266580,1650932274066
4,1650932275042,1650932284902,1650932292328,1650932292915
5,1650932293975,1650932312168,1650932315001,1650932318700
6,1650932318871,1650932326951,1650932339398,1650932342719
7,1650932343735,1650932361257,1650932361930,1650932362192
8,1650932363858,1650932387208,1650932391388,1650932391638
9,1650932392024,1650932401429,1650932401940,1650932402380
