counter,start,storeDLT,storeKfrags,finish
0,1650932164869,1650932197076,1650932201254,1650932213748
1,1650932213829,1650932224051,1650932240336,1650932244152
2,1650932244310,1650932267108,1650932274907,1650932277531
3,1650932277615,1650932285573,1650932292598,1650932293253
4,1650932295107,1650932317766,1650932323155,1650932331512
5,1650932333140,1650932337685,1650932338186,1650932338812
6,1650932339269,1650932353145,1650932364680,1650932365213
7,1650932365950,1650932387461,1650932391530,1650932391818
8,1650932392301,1650932405268,1650932407944,1650932408424
9,1650932409810,1650932414697,1650932423410,1650932426440
