counter,start,storeDLT,storeKfrags,finish
0,1650930784937,1650930804730,1650930811799,1650930817140
1,1650930817206,1650930837237,1650930842597,1650930845723
2,1650930846566,1650930853104,1650930853620,1650930866206
3,1650930867196,1650930886193,1650930887178,1650930899213
4,1650930899337,1650930906824,1650930918838,1650930931214
5,1650930931859,1650930937055,1650930946698,1650930952474
6,1650930953706,1650930962665,1650930968352,1650930973676
7,1650930974009,1650930985740,1650930996890,1650931000856
8,1650931001561,1650931012635,1650931013291,1650931021206
9,1650931021640,1650931025310,1650931026131,1650931029161
