counter,start,storeDLT,storeKfrags,finish
0,1650930786386,1650930804738,1650930811855,1650930816948
1,1650930817589,1650930837139,1650930844234,1650930848501
2,1650930848703,1650930858668,1650930866208,1650930869348
3,1650930869757,1650930886332,1650930896177,1650930907487
4,1650930907529,1650930921549,1650930931247,1650930941508
5,1650930941795,1650930947986,1650930952595,1650930961617
6,1650930962015,1650930974943,1650930979974,1650930983462
7,1650930984943,1650930997268,1650931003558,1650931007097
8,1650931007365,1650931012340,1650931012995,1650931017231
9,1650931017467,1650931025840,1650931026369,1650931029829
