counter,start,storeDLT,storeKfrags,finish
0,1650930784025,1650930794284,1650930797668,1650930801195
1,1650930804254,1650930811026,1650930816922,1650930821508
2,1650930821714,1650930837052,1650930844201,1650930856107
3,1650930856354,1650930868573,1650930869434,1650930874591
4,1650930876839,1650930885953,1650930886519,1650930894210
5,1650930895334,1650930912149,1650930912767,1650930926364
6,1650930928059,1650930946345,1650930955431,1650930967913
7,1650930968854,1650930981194,1650930985742,1650930992299
8,1650930992893,1650931005662,1650931010031,1650931015093
9,1650931017849,1650931025708,1650931026262,1650931029789
