counter,start,storeDLT,storeKfrags,finish
0,1650930784402,1650930790914,1650930797449,1650930801788
1,1650930802648,1650930808534,1650930814166,1650930819117
2,1650930819436,1650930842090,1650930845821,1650930851520
3,1650930852253,1650930863733,1650930866614,1650930873828
4,1650930875260,1650930879431,1650930883241,1650930888936
5,1650930889182,1650930905002,1650930906702,1650930920801
6,1650930921237,1650930927151,1650930936116,1650930940647
7,1650930940692,1650930945525,1650930949524,1650930957957
8,1650930961369,1650930968315,1650930974887,1650930982401
9,1650930983460,1650930989546,1650930997081,1650931000413
