counter,start,storeDLT,storeKfrags,finish
0,1650930784700,1650930797617,1650930798141,1650930804599
1,1650930804682,1650930812987,1650930816998,1650930821994
2,1650930822191,1650930829744,1650930830210,1650930836247
3,1650930838036,1650930853132,1650930858470,1650930861470
4,1650930861589,1650930868528,1650930877250,1650930880430
5,1650930880931,1650930893734,1650930894247,1650930907661
6,1650930908110,1650930921544,1650930931243,1650930944184
7,1650930946020,1650930961165,1650930961677,1650930964762
8,1650930964823,1650930973692,1650930976116,1650930984250
9,1650930984673,1650930989273,1650930992424,1650930995407
