counter,start,storeDLT,storeKfrags,finish
0,1650935418474,1650935438640,1650935445576,1650935457516
1,1650935460591,1650935469508,1650935470311,1650935473429
2,1650935473798,1650935482230,1650935488606,1650935504933
3,1650935505533,1650935519696,1650935534638,1650935544725
4,1650935545605,1650935569377,1650935577624,1650935584788
5,1650935585801,1650935591445,1650935597870,1650935605021
6,1650935605363,1650935619865,1650935636807,1650935637390
7,1650935638017,1650935672651,1650935682147,1650935694243
8,1650935694449,1650935706227,1650935711081,1650935716716
9,1650935716886,1650935733206,1650935755165,1650935757176
