counter,start,storeDLT,storeKfrags,finish
0,1650935419289,1650935439881,1650935445118,1650935451681
1,1650935451990,1650935462309,1650935465435,1650935468313
2,1650935469283,1650935482260,1650935498811,1650935508708
3,1650935509051,1650935531855,1650935539923,1650935549970
4,1650935550304,1650935562555,1650935572274,1650935572719
5,1650935573657,1650935587233,1650935599025,1650935605058
6,1650935605141,1650935614369,1650935628160,1650935636548
7,1650935636821,1650935654831,1650935658364,1650935673695
8,1650935674627,1650935697638,1650935710585,1650935720226
9,1650935720304,1650935758044,1650935760481,1650935781132
