counter,start,storeDLT,storeKfrags,finish
0,1650935418284,1650935439633,1650935440581,1650935447849
1,1650935448002,1650935475142,1650935482675,1650935494833
2,1650935494889,1650935531101,1650935545341,1650935558750
3,1650935560673,1650935578472,1650935587726,1650935592303
4,1650935595149,1650935609930,1650935624459,1650935645683
5,1650935646527,1650935674096,1650935675562,1650935685010
6,1650935685248,1650935700046,1650935707639,1650935722580
7,1650935723587,1650935743951,1650935749195,1650935749661
8,1650935750714,1650935757063,1650935757585,1650935778156
9,1650935779363,1650935784358,1650935784880,1650935785339
