counter,start,storeDLT,storeKfrags,finish
0,1650935419030,1650935440976,1650935444068,1650935450371
1,1650935450633,1650935476437,1650935490691,1650935493012
2,1650935493266,1650935509365,1650935529002,1650935546245
3,1650935547609,1650935562747,1650935571615,1650935587059
4,1650935588570,1650935609935,1650935616708,1650935617316
5,1650935618395,1650935640435,1650935646454,1650935652937
6,1650935656882,1650935669676,1650935679987,1650935691917
7,1650935692062,1650935710452,1650935720889,1650935721340
8,1650935723705,1650935752755,1650935754927,1650935755484
9,1650935757335,1650935762635,1650935763351,1650935786683
