counter,start,storeDLT,storeKfrags,finish
0,1650935419603,1650935433010,1650935439375,1650935439889
1,1650935439961,1650935462158,1650935475221,1650935476470
2,1650935478346,1650935491028,1650935497723,1650935510519
3,1650935510617,1650935527557,1650935533350,1650935541100
4,1650935542344,1650935560607,1650935565752,1650935577229
5,1650935577440,1650935598157,1650935602849,1650935621663
6,1650935621721,1650935654824,1650935658157,1650935666959
7,1650935667921,1650935686920,1650935700034,1650935710415
8,1650935710940,1650935727568,1650935738974,1650935742022
9,1650935742779,1650935775095,1650935789488,1650935792571
