counter,start,storeDLT,storeKfrags,finish
0,1650935418299,1650935432571,1650935445335,1650935449543
1,1650935451119,1650935473434,1650935481160,1650935491844
2,1650935492459,1650935511574,1650935514324,1650935530439
3,1650935531243,1650935544889,1650935555809,1650935559893
4,1650935560072,1650935576189,1650935587721,1650935591095
5,1650935591315,1650935616893,1650935632806,1650935643911
6,1650935644370,1650935653540,1650935665306,1650935668074
7,1650935668938,1650935681180,1650935691526,1650935707988
8,1650935709159,1650935730130,1650935749469,1650935749934
9,1650935751975,1650935778704,1650935779218,1650935782088
