counter,start,storeDLT,storeKfrags,finish
0,1650938418678,1650938464294,1650938468194,1650938472692
1,1650938474270,1650938488153,1650938491941,1650938500960
2,1650938501396,1650938513047,1650938523784,1650938531369
3,1650938533236,1650938543454,1650938561682,1650938561905
4,1650938562500,1650938577450,1650938592102,1650938592513
5,1650938593628,1650938613291,1650938615853,1650938638585
6,1650938639049,1650938658337,1650938664025,1650938670319
7,1650938671306,1650938691316,1650938695005,1650938710258
8,1650938710262,1650938718245,1650938736921,1650938742040
9,1650938742319,1650938761563,1650938767607,1650938772013
