counter,start,storeDLT,storeKfrags,finish
0,1650938418148,1650938446405,1650938467984,1650938487951
1,1650938488146,1650938518163,1650938527295,1650938530563
2,1650938535245,1650938561880,1650938562707,1650938574901
3,1650938574909,1650938591379,1650938611229,1650938616868
4,1650938619484,1650938630284,1650938635713,1650938647076
5,1650938648071,1650938657727,1650938687112,1650938691617
6,1650938692382,1650938705772,1650938717960,1650938718244
7,1650938718351,1650938738221,1650938742104,1650938752549
8,1650938752838,1650938775592,1650938783582,1650938785836
9,1650938786676,1650938804267,1650938811537,1650938814397
