counter,start,storeDLT,storeKfrags,finish
0,1650938417592,1650938453958,1650938459885,1650938460503
1,1650938460692,1650938501061,1650938506382,1650938515693
2,1650938516229,1650938532497,1650938534542,1650938539967
3,1650938540468,1650938564883,1650938572231,1650938573144
4,1650938577545,1650938596319,1650938602162,1650938605504
5,1650938606300,1650938624778,1650938666982,1650938669274
6,1650938670205,1650938676898,1650938687526,1650938693870
7,1650938693893,1650938701289,1650938712612,1650938712916
8,1650938713768,1650938733096,1650938746100,1650938748453
9,1650938750113,1650938772721,1650938782064,1650938782554
