counter,start,storeDLT,storeKfrags,finish
0,1650938418274,1650938451912,1650938459293,1650938461018
1,1650938461098,1650938468387,1650938479708,1650938479997
2,1650938480191,1650938490621,1650938493506,1650938494192
3,1650938496856,1650938506797,1650938515188,1650938515499
4,1650938515993,1650938564538,1650938575016,1650938591682
5,1650938591753,1650938602167,1650938615374,1650938615851
6,1650938616363,1650938637869,1650938641752,1650938642395
7,1650938642645,1650938656937,1650938686433,1650938691929
8,1650938692143,1650938712514,1650938728080,1650938745806
9,1650938747353,1650938775695,1650938787473,1650938788283
