counter,start,storeDLT,storeKfrags,finish
0,1650938418237,1650938446501,1650938447230,1650938468193
1,1650938468868,1650938494914,1650938506090,1650938516232
2,1650938517084,1650938528502,1650938534334,1650938547870
3,1650938549702,1650938563366,1650938568614,1650938577753
4,1650938577758,1650938591377,1650938599057,1650938614741
5,1650938617318,1650938629881,1650938636121,1650938636628
6,1650938637514,1650938645147,1650938649025,1650938659888
7,1650938660791,1650938669279,1650938671263,1650938699405
8,1650938701553,1650938718242,1650938737629,1650938739548
9,1650938739955,1650938755760,1650938762993,1650938775180
