counter,start,storeDLT,storeKfrags,finish
0,1650938418334,1650938453663,1650938459685,1650938459989
1,1650938460052,1650938483370,1650938490610,1650938493508
2,1650938493982,1650938518162,1650938526755,1650938527064
3,1650938528726,1650938554712,1650938555367,1650938571935
4,1650938572188,1650938584424,1650938596088,1650938617282
5,1650938619984,1650938638371,1650938669407,1650938676196
6,1650938676431,1650938707592,1650938730130,1650938730431
7,1650938730628,1650938758305,1650938772831,1650938773235
8,1650938774083,1650938787477,1650938793001,1650938798626
9,1650938799294,1650938807235,1650938814204,1650938814603
