counter,start,storeDLT,storeKfrags,finish
0,1650938418995,1650938459791,1650938469206,1650938491019
1,1650938491110,1650938512770,1650938534335,1650938535052
2,1650938535080,1650938543169,1650938543854,1650938544092
3,1650938544671,1650938551866,1650938555124,1650938563130
4,1650938565611,1650938594037,1650938601923,1650938602365
5,1650938604263,1650938624755,1650938629467,1650938637868
6,1650938638108,1650938643913,1650938678514,1650938699505
7,1650938699912,1650938721141,1650938734936,1650938746305
8,1650938748360,1650938777941,1650938785646,1650938792384
9,1650938795533,1650938811429,1650938812465,1650938812966
