counter,start,storeDLT,storeKfrags,finish
0,1650938417977,1650938446480,1650938448027,1650938468193
1,1650938468601,1650938505172,1650938515600,1650938518691
2,1650938519834,1650938539685,1650938560343,1650938560578
3,1650938560929,1650938587478,1650938589968,1650938595888
4,1650938597948,1650938628149,1650938667047,1650938671958
5,1650938672832,1650938701449,1650938712741,1650938724287
6,1650938725046,1650938752757,1650938771103,1650938771607
7,1650938776150,1650938783601,1650938787497,1650938787987
8,1650938789146,1650938795354,1650938799765,1650938800062
9,1650938803139,1650938816057,1650938816754,1650938817395
