counter,start,storeDLT,storeKfrags,finish
0,1650938417571,1650938453444,1650938468391,1650938469719
1,1650938469736,1650938501054,1650938506894,1650938518804
2,1650938522017,1650938530569,1650938547341,1650938548053
3,1650938549150,1650938573046,1650938582668,1650938585943
4,1650938586669,1650938606746,1650938619987,1650938627954
5,1650938628824,1650938637344,1650938641546,1650938648534
6,1650938649071,1650938664484,1650938669101,1650938669709
7,1650938670817,1650938676878,1650938679142,1650938679656
8,1650938679952,1650938693576,1650938701181,1650938720301
9,1650938721082,1650938741088,1650938749789,1650938750296
