counter,start,storeDLT,storeKfrags,finish
0,1650938419102,1650938446576,1650938447394,1650938447618
1,1650938449450,1650938461320,1650938468187,1650938469719
2,1650938471135,1650938503416,1650938507097,1650938507924
3,1650938509254,1650938527273,1650938534033,1650938535489
4,1650938537361,1650938561887,1650938568063,1650938591680
5,1650938592830,1650938606744,1650938612261,1650938615537
6,1650938615784,1650938635000,1650938644113,1650938650905
7,1650938651996,1650938675767,1650938690298,1650938690632
8,1650938690897,1650938701354,1650938705346,1650938730126
9,1650938730662,1650938760029,1650938762693,1650938762995
