counter,start,storeDLT,storeKfrags,finish
0,1650933869150,1650933888160,1650933889133,1650933894856
1,1650933895215,1650933921910,1650933929563,1650933942833
2,1650933944550,1650933950202,1650933962092,1650933979686
3,1650933982781,1650933997377,1650934002507,1650934018104
4,1650934018297,1650934036309,1650934041207,1650934041659
5,1650934042297,1650934078315,1650934104832,1650934107796
6,1650934109883,1650934117331,1650934118093,1650934121135
7,1650934121969,1650934152012,1650934154398,1650934160034
8,1650934161630,1650934166521,1650934167116,1650934167632
9,1650934169336,1650934173308,1650934174717,1650934186278
