counter,start,storeDLT,storeKfrags,finish
0,1650933866436,1650933887551,1650933888936,1650933890431
1,1650933890990,1650933918745,1650933919280,1650933927052
2,1650933928132,1650933950013,1650933956500,1650933963765
3,1650933967565,1650933987302,1650933999221,1650934010094
4,1650934010654,1650934036162,1650934052280,1650934061967
5,1650934061975,1650934075758,1650934078658,1650934082866
6,1650934083503,1650934088864,1650934119808,1650934126481
7,1650934126753,1650934143107,1650934144672,1650934147736
8,1650934149194,1650934160861,1650934174346,1650934179561
9,1650934180525,1650934189490,1650934190440,1650934215351
