counter,start,storeDLT,storeKfrags,finish
0,1650933866448,1650933887668,1650933888468,1650933892416
1,1650933892801,1650933908001,1650933923728,1650933931516
2,1650933932830,1650933950094,1650933962091,1650933976150
3,1650933976646,1650933997160,1650934006561,1650934012934
4,1650934015928,1650934042207,1650934053085,1650934053568
5,1650934055434,1650934073674,1650934074547,1650934078387
6,1650934080196,1650934117308,1650934117789,1650934120717
7,1650934121773,1650934147500,1650934151972,1650934152698
8,1650934154004,1650934174328,1650934176548,1650934177055
9,1650934177544,1650934201081,1650934201582,1650934221314
