counter,start,storeDLT,storeKfrags,finish
0,1650933867461,1650933880084,1650933885628,1650933889314
1,1650933889543,1650933899201,1650933907655,1650933921448
2,1650933923933,1650933937548,1650933944819,1650933953089
3,1650933953681,1650933976988,1650933990242,1650933995020
4,1650933996313,1650934005218,1650934011543,1650934017440
5,1650934018146,1650934029069,1650934045373,1650934061080
6,1650934061603,1650934081147,1650934082916,1650934119797
7,1650934121576,1650934147514,1650934169939,1650934186273
8,1650934186416,1650934190303,1650934212699,1650934215607
9,1650934217625,1650934222053,1650934222949,1650934231400
