counter,start,storeDLT,storeKfrags,finish
0,1650933867527,1650933888663,1650933897248,1650933907632
1,1650933910018,1650933931527,1650933938399,1650933946971
2,1650933948263,1650933966056,1650933974193,1650933990175
3,1650933990331,1650934005258,1650934021235,1650934021701
4,1650934021770,1650934042036,1650934042607,1650934043487
5,1650934043713,1650934070279,1650934086059,1650934120537
6,1650934120646,1650934129625,1650934132384,1650934135715
7,1650934136149,1650934154071,1650934157940,1650934159730
8,1650934162296,1650934186310,1650934206464,1650934210184
9,1650934211038,1650934222071,1650934228845,1650934231725
