counter,start,storeDLT,storeKfrags,finish
0,1650933866656,1650933888101,1650933888937,1650933894768
1,1650933898267,1650933904850,1650933921881,1650933929442
2,1650933931361,1650933956512,1650933973245,1650933973777
3,1650933976268,1650933988079,1650934001943,1650934002506
4,1650934002687,1650934023736,1650934033857,1650934034387
5,1650934037658,1650934061678,1650934074990,1650934081054
6,1650934082179,1650934117316,1650934140112,1650934144543
7,1650934145378,1650934153835,1650934157936,1650934163993
8,1650934164210,1650934189460,1650934206578,1650934207219
9,1650934208240,1650934215605,1650934226277,1650934229378
