counter,start,storeDLT,storeKfrags,finish
0,1650933869485,1650933888281,1650933889396,1650933901787
1,1650933902322,1650933927489,1650933932114,1650933940307
2,1650933941361,1650933971299,1650933987086,1650933997153
3,1650933997314,1650934023590,1650934039288,1650934058081
4,1650934058181,1650934079462,1650934082302,1650934086007
5,1650934086067,1650934093593,1650934094148,1650934125431
6,1650934126912,1650934160861,1650934174383,1650934184150
7,1650934184909,1650934193462,1650934198175,1650934200787
8,1650934201339,1650934210364,1650934211018,1650934214164
9,1650934214168,1650934223233,1650934229070,1650934232471
