counter,start,storeDLT,storeKfrags,finish
0,1650933867555,1650933901817,1650933916781,1650933929359
1,1650933932687,1650933944700,1650933954842,1650933956932
2,1650933957559,1650933993047,1650934000660,1650934008106
3,1650934009949,1650934023431,1650934031063,1650934034864
4,1650934035756,1650934043918,1650934046400,1650934049083
5,1650934049868,1650934069957,1650934073434,1650934073943
6,1650934074435,1650934117056,1650934117703,1650934120657
7,1650934121498,1650934132380,1650934135568,1650934142964
8,1650934144014,1650934154398,1650934174321,1650934198214
9,1650934199652,1650934202900,1650934220854,1650934221508
