counter,start,storeDLT,storeKfrags,finish
0,1650933867727,1650933888144,1650933889545,1650933903798
1,1650933904327,1650933922015,1650933929662,1650933930276
2,1650933932808,1650933954996,1650933970479,1650933974085
3,1650933974395,1650933982447,1650933987387,1650933990324
4,1650933992454,1650934023605,1650934033819,1650934034372
5,1650934035505,1650934061484,1650934070064,1650934074739
6,1650934076086,1650934105121,1650934105682,1650934107796
7,1650934108148,1650934139967,1650934142039,1650934164882
8,1650934165097,1650934185468,1650934206374,1650934210033
9,1650934210413,1650934222100,1650934222595,1650934223067
