counter,start,storeDLT,storeKfrags,finish
0,1650931107325,1650931126644,1650931127295,1650931132781
1,1650931133150,1650931147222,1650931153252,1650931158121
2,1650931158199,1650931171309,1650931171832,1650931175525
3,1650931175779,1650931190258,1650931190790,1650931196298
4,1650931197364,1650931212779,1650931217191,1650931217693
5,1650931218306,1650931240667,1650931241250,1650931257734
6,1650931258352,1650931269925,1650931272102,1650931274631
7,1650931274757,1650931283954,1650931284583,1650931285075
8,1650931285116,1650931290205,1650931303314,1650931306475
9,1650931308303,1650931316212,1650931316734,1650931319706
