counter,start,storeDLT,storeKfrags,finish
0,1650931106025,1650931113804,1650931126402,1650931129922
1,1650931129985,1650931141981,1650931151044,1650931151409
2,1650931151974,1650931164667,1650931167863,1650931168437
3,1650931168460,1650931183257,1650931190256,1650931190608
4,1650931190952,1650931196496,1650931197934,1650931203873
5,1650931205684,1650931217504,1650931224767,1650931225203
6,1650931225486,1650931238076,1650931257706,1650931264188
7,1650931264294,1650931272068,1650931272786,1650931273232
8,1650931275482,1650931286150,1650931286822,1650931292651
9,1650931293207,1650931301053,1650931305247,1650931305970
