counter,start,storeDLT,storeKfrags,finish
0,1650931105915,1650931113826,1650931126459,1650931126784
1,1650931130330,1650931141983,1650931151163,1650931153515
2,1650931154107,1650931178286,1650931186361,1650931186673
3,1650931186942,1650931201513,1650931214465,1650931217506
4,1650931219359,1650931225202,1650931254064,1650931254463
5,1650931255607,1650931264703,1650931274217,1650931274843
6,1650931275051,1650931287756,1650931303239,1650931303741
7,1650931303892,1650931312428,1650931318664,1650931318996
8,1650931319603,1650931326655,1650931327161,1650931327558
9,1650931328530,1650931339144,1650931339654,1650931340167
