counter,start,storeDLT,storeKfrags,finish
0,1650931106518,1650931113433,1650931126306,1650931126643
1,1650931127764,1650931137003,1650931141623,1650931141982
2,1650931142742,1650931148897,1650931151533,1650931155604
3,1650931155731,1650931167207,1650931178277,1650931187080
4,1650931187242,1650931193223,1650931197744,1650931201455
5,1650931202098,1650931210120,1650931222424,1650931222837
6,1650931223158,1650931249309,1650931258174,1650931259677
7,1650931259874,1650931272075,1650931272700,1650931273092
8,1650931274558,1650931278727,1650931283744,1650931284054
9,1650931285285,1650931295448,1650931296101,1650931303214
