counter,start,storeDLT,storeKfrags,finish
0,1650931107657,1650931126636,1650931132339,1650931132707
1,1650931132750,1650931136993,1650931139687,1650931141755
2,1650931141911,1650931155371,1650931162078,1650931167528
3,1650931168061,1650931175534,1650931176228,1650931176833
4,1650931177590,1650931186673,1650931193019,1650931201415
5,1650931201808,1650931213093,1650931214927,1650931218321
6,1650931219113,1650931242373,1650931257840,1650931258169
7,1650931259551,1650931264705,1650931274121,1650931274741
8,1650931274923,1650931283870,1650931295124,1650931303405
9,1650931304605,1650931314674,1650931315400,1650931318253
