counter,start,storeDLT,storeKfrags,finish
0,1650931107155,1650931113659,1650931115760,1650931116251
1,1650931117421,1650931132249,1650931139597,1650931148730
2,1650931148873,1650931162036,1650931162558,1650931162939
3,1650931164509,1650931170896,1650931175529,1650931181473
4,1650931182086,1650931190259,1650931197741,1650931200908
5,1650931203693,1650931213302,1650931214962,1650931215272
6,1650931216441,1650931225089,1650931225576,1650931235715
7,1650931235871,1650931240350,1650931242296,1650931257756
8,1650931257893,1650931272077,1650931276171,1650931276620
9,1650931280229,1650931287534,1650931288051,1650931292767
