counter,start,storeDLT,storeKfrags,finish
0,1650930271852,1650930280847,1650930281641,1650930287629
1,1650930288990,1650930292669,1650930294521,1650930295145
2,1650930295160,1650930304593,1650930305238,1650930305495
3,1650930306629,1650930315255,1650930319929,1650930325775
4,1650930326897,1650930337883,1650930346955,1650930347466
5,1650930348065,1650930357662,1650930364342,1650930373994
6,1650930374343,1650930386241,1650930386718,1650930396463
7,1650930396663,1650930408208,1650930415840,1650930416377
8,1650930418919,1650930432189,1650930437800,1650930445567
9,1650930446085,1650930454520,1650930455012,1650930455419
