counter,start,storeDLT,storeKfrags,finish
0,1650930271399,1650930278838,1650930290955,1650930291615
1,1650930291857,1650930301457,1650930309827,1650930310292
2,1650930312089,1650930319924,1650930324544,1650930328386
3,1650930329324,1650930335457,1650930346910,1650930349949
4,1650930350921,1650930357666,1650930364344,1650930371034
5,1650930373531,1650930386246,1650930393459,1650930393740
6,1650930395042,1650930408211,1650930415964,1650930416423
7,1650930417745,1650930424003,1650930427159,1650930427419
8,1650930428110,1650930432162,1650930432922,1650930440196
9,1650930440676,1650930449938,1650930450423,1650930450978
