counter,start,storeDLT,storeKfrags,finish
0,1650935921726,1650935939003,1650935952671,1650935956236
1,1650935958116,1650935979901,1650935986615,1650935996474
2,1650935997875,1650936018740,1650936027468,1650936032293
3,1650936032574,1650936052650,1650936074563,1650936117609
4,1650936119876,1650936165929,1650936171306,1650936174217
5,1650936174827,1650936196936,1650936223104,1650936245834
6,1650936246140,1650936267837,1650936280001,1650936291260
7,1650936292123,1650936312245,1650936323864,1650936340536
8,1650936340623,1650936362827,1650936374188,1650936377468
9,1650936378105,1650936394742,1650936406691,1650936414979
