counter,start,storeDLT,storeKfrags,finish
0,1650935921329,1650935938976,1650935944318,1650935953463
1,1650935953478,1650935960714,1650935978900,1650935991146
2,1650935992225,1650936020764,1650936029153,1650936040680
3,1650936041213,1650936053405,1650936055038,1650936099820
4,1650936100878,1650936133059,1650936135260,1650936177457
5,1650936177955,1650936190880,1650936202131,1650936211637
6,1650936211664,1650936229502,1650936235914,1650936250516
7,1650936252289,1650936277442,1650936287084,1650936299820
8,1650936303504,1650936319964,1650936325963,1650936343411
9,1650936343883,1650936359897,1650936372385,1650936390956
