counter,start,storeDLT,storeKfrags,finish
0,1650935921396,1650935956840,1650935964997,1650935971522
1,1650935971985,1650935999283,1650936007664,1650936020763
2,1650936020836,1650936044950,1650936055364,1650936070039
3,1650936070123,1650936084870,1650936117056,1650936156752
4,1650936158067,1650936189948,1650936201541,1650936234470
5,1650936234784,1650936255357,1650936269005,1650936284044
6,1650936285693,1650936311948,1650936319960,1650936336340
7,1650936336726,1650936356921,1650936362948,1650936375620
8,1650936376640,1650936398317,1650936398933,1650936401875
9,1650936405055,1650936408822,1650936409388,1650936412229
