counter,start,storeDLT,storeKfrags,finish
0,1650935921962,1650935956147,1650935964800,1650935979930
1,1650935980451,1650936009233,1650936025683,1650936036879
2,1650936037044,1650936049069,1650936053357,1650936074233
3,1650936074341,1650936085908,1650936117665,1650936121238
4,1650936121533,1650936132456,1650936133502,1650936139221
5,1650936140594,1650936145659,1650936148001,1650936183543
6,1650936183880,1650936204751,1650936211999,1650936220817
7,1650936220888,1650936236733,1650936248656,1650936268188
8,1650936271134,1650936281170,1650936291384,1650936309139
9,1650936309854,1650936335992,1650936346237,1650936358550
