counter,start,storeDLT,storeKfrags,finish
0,1650935921015,1650935938985,1650935944775,1650935957866
1,1650935958177,1650935979897,1650935992840,1650935999235
2,1650935999584,1650936022859,1650936031522,1650936047688
3,1650936048447,1650936092059,1650936120762,1650936129134
4,1650936131656,1650936145272,1650936177428,1650936187642
5,1650936189264,1650936204979,1650936233980,1650936246306
6,1650936246729,1650936257895,1650936277623,1650936289694
7,1650936289699,1650936319958,1650936334247,1650936347219
8,1650936348335,1650936369064,1650936377924,1650936394545
9,1650936397320,1650936412496,1650936414988,1650936418124
