counter,start,storeDLT,storeKfrags,finish
0,1650935923895,1650935960739,1650935971941,1650935992671
1,1650935993207,1650936001380,1650936012765,1650936026400
2,1650936026955,1650936046085,1650936052026,1650936060602
3,1650936062106,1650936076140,1650936116909,1650936120356
4,1650936123152,1650936127040,1650936131976,1650936174572
5,1650936174777,1650936184699,1650936200425,1650936210131
6,1650936211219,1650936230179,1650936243268,1650936256075
7,1650936256747,1650936290935,1650936308763,1650936318705
8,1650936319432,1650936349781,1650936357496,1650936368320
9,1650936370804,1650936378463,1650936378980,1650936386493
