counter,start,storeDLT,storeKfrags,finish
0,1650935926388,1650935965001,1650935981308,1650935993018
1,1650935993999,1650936025748,1650936029155,1650936040964
2,1650936041396,1650936051922,1650936074448,1650936117218
3,1650936117300,1650936156761,1650936161245,1650936164778
4,1650936165339,1650936191645,1650936202155,1650936214867
5,1650936215778,1650936232931,1650936233591,1650936241656
6,1650936241921,1650936268952,1650936283681,1650936297054
7,1650936297320,1650936312244,1650936323884,1650936341740
8,1650936342144,1650936362946,1650936367797,1650936387747
9,1650936389393,1650936406745,1650936407639,1650936410468
