counter,start,storeDLT,storeKfrags,finish
0,1650936548991,1650936563076,1650936589583,1650936595325
1,1650936596011,1650936641469,1650936668865,1650936669224
2,1650936670058,1650936681730,1650936713462,1650936717415
3,1650936718152,1650936727987,1650936731219,1650936734591
4,1650936736383,1650936751177,1650936755165,1650936766655
5,1650936766900,1650936787239,1650936810768,1650936818387
6,1650936818867,1650936828319,1650936850782,1650936851224
7,1650936851732,1650936871997,1650936878625,1650936887678
8,1650936888114,1650936898741,1650936905695,1650936906084
9,1650936906096,1650936919319,1650936919845,1650936922898
