counter,start,storeDLT,storeKfrags,finish
0,1650936549299,1650936581720,1650936598499,1650936607573
1,1650936608717,1650936613674,1650936614199,1650936614795
2,1650936615216,1650936658242,1650936663217,1650936663672
3,1650936664098,1650936668226,1650936681417,1650936682051
4,1650936683130,1650936691472,1650936692232,1650936708674
5,1650936709585,1650936718002,1650936719453,1650936737034
6,1650936738231,1650936763489,1650936779446,1650936779925
7,1650936780563,1650936786601,1650936790791,1650936810869
8,1650936811135,1650936844977,1650936853342,1650936853940
9,1650936855730,1650936865506,1650936866239,1650936866893
