counter,start,storeDLT,storeKfrags,finish
0,1650936549614,1650936581803,1650936582485,1650936592189
1,1650936593113,1650936604590,1650936632232,1650936635215
2,1650936636920,1650936647452,1650936669466,1650936698567
3,1650936699630,1650936708810,1650936732124,1650936732511
4,1650936732754,1650936764185,1650936777120,1650936791650
5,1650936791864,1650936822963,1650936823571,1650936851791
6,1650936851912,1650936863317,1650936876332,1650936878675
7,1650936879679,1650936884863,1650936888078,1650936892689
8,1650936894160,1650936905897,1650936909227,1650936909487
9,1650936909557,1650936918996,1650936922863,1650936923108
