counter,start,storeDLT,storeKfrags,finish
0,1650936548951,1650936562949,1650936567101,1650936567670
1,1650936568584,1650936575941,1650936576461,1650936576746
2,1650936577308,1650936581196,1650936598472,1650936606207
3,1650936606673,1650936640964,1650936641472,1650936642089
4,1650936643386,1650936647323,1650936647865,1650936650392
5,1650936650746,1650936655346,1650936675245,1650936678915
6,1650936679049,1650936713478,1650936734979,1650936741625
7,1650936741679,1650936782097,1650936800647,1650936801040
8,1650936802605,1650936840363,1650936843193,1650936866328
9,1650936867016,1650936871146,1650936886493,1650936886817
