counter,start,storeDLT,storeKfrags,finish
0,1650936549063,1650936563432,1650936582462,1650936601454
1,1650936601815,1650936612296,1650936650263,1650936650551
2,1650936653310,1650936683916,1650936687194,1650936687594
3,1650936690237,1650936721375,1650936741135,1650936746902
4,1650936747257,1650936755347,1650936763139,1650936779368
5,1650936780697,1650936805241,1650936805786,1650936806365
6,1650936808567,1650936820191,1650936825241,1650936825618
7,1650936827832,1650936847099,1650936847632,1650936848095
8,1650936848285,1650936860607,1650936861211,1650936861673
9,1650936863990,1650936873314,1650936873859,1650936875785
