counter,start,storeDLT,storeKfrags,finish
0,1650936549655,1650936581891,1650936591945,1650936599517
1,1650936599706,1650936607910,1650936640807,1650936643633
2,1650936643875,1650936652691,1650936653388,1650936653647
3,1650936653924,1650936663289,1650936688092,1650936691599
4,1650936692086,1650936728059,1650936731306,1650936738635
5,1650936739194,1650936744669,1650936763098,1650936766537
6,1650936767748,1650936772368,1650936779872,1650936799797
7,1650936799881,1650936835989,1650936836569,1650936836883
8,1650936838860,1650936853283,1650936868592,1650936869069
9,1650936869909,1650936890784,1650936905413,1650936909238
