counter,start,storeDLT,storeKfrags,finish
0,1650936548860,1650936563012,1650936567125,1650936567417
1,1650936567505,1650936589608,1650936590145,1650936598961
2,1650936599522,1650936614038,1650936614734,1650936658236
3,1650936658494,1650936696489,1650936697033,1650936699995
4,1650936700034,1650936708818,1650936709359,1650936709845
5,1650936710866,1650936715408,1650936724040,1650936724473
6,1650936725008,1650936747385,1650936757295,1650936771219
7,1650936772763,1650936777121,1650936784770,1650936807902
8,1650936808676,1650936818480,1650936820374,1650936823492
9,1650936824057,1650936840157,1650936859615,1650936878023
