counter,start,storeDLT,storeKfrags,finish
0,1650936549825,1650936567416,1650936576146,1650936576492
1,1650936577796,1650936598470,1650936600767,1650936604138
2,1650936604753,1650936641274,1650936668826,1650936669130
3,1650936669793,1650936699166,1650936711161,1650936711746
4,1650936712145,1650936751196,1650936770620,1650936770963
5,1650936771790,1650936797477,1650936801377,1650936835857
6,1650936839486,1650936853682,1650936855989,1650936856450
7,1650936856836,1650936876784,1650936890717,1650936893890
8,1650936894427,1650936912516,1650936922469,1650936925867
9,1650936927026,1650936931775,1650936932423,1650936935298
