counter,start,storeDLT,storeKfrags,finish
0,1650936548928,1650936581779,1650936598559,1650936598865
1,1650936599498,1650936607718,1650936609513,1650936609769
2,1650936611213,1650936657194,1650936660842,1650936687068
3,1650936687675,1650936731643,1650936734787,1650936735283
4,1650936735904,1650936751178,1650936763969,1650936764392
5,1650936764836,1650936782126,1650936791792,1650936793125
6,1650936793327,1650936817681,1650936825111,1650936825617
7,1650936826015,1650936835855,1650936837202,1650936848759
8,1650936849461,1650936860139,1650936876333,1650936876726
9,1650936878088,1650936894438,1650936895966,1650936899014
